id,created_at,category,title,description,challenge_id_text
935,2025-07-22T08:53:28.265343,Mindfulness,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",MIN-0935
936,2025-07-22T08:53:28.265343,Mindfulness,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",MIN-0936
937,2025-07-22T08:53:28.265343,Mindfulness,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,MIN-0937
938,2025-07-22T08:53:28.265343,Mindfulness,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,MIN-0938
939,2025-07-22T08:53:28.265343,Mindfulness,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",MIN-0939
940,2025-07-22T08:53:28.265343,Mindfulness,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,MIN-0940
941,2025-07-22T08:53:28.265343,Mindfulness,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",MIN-0941
942,2025-07-22T08:53:28.265343,Mindfulness,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",MIN-0942
943,2025-07-22T08:53:28.265343,Mindfulness,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,MIN-0943
944,2025-07-22T08:53:28.265343,Mindfulness,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",MIN-0944
945,2025-07-22T08:53:28.265343,Mindfulness,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",MIN-0945
946,2025-07-22T08:53:28.265343,Mindfulness,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",MIN-0946
947,2025-07-22T08:53:28.265343,Mindfulness,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,MIN-0947
948,2025-07-22T08:53:28.265343,Mindfulness,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,MIN-0948
949,2025-07-22T08:53:28.265343,Mindfulness,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",MIN-0949
950,2025-07-22T08:53:28.265343,Mindfulness,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,MIN-0950
951,2025-07-22T08:53:28.265343,Mindfulness,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",MIN-0951
952,2025-07-22T08:53:28.265343,Mindfulness,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",MIN-0952
953,2025-07-22T08:53:28.265343,Mindfulness,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,MIN-0953
954,2025-07-22T08:53:28.265343,Mindfulness,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",MIN-0954
955,2025-07-22T08:53:28.265343,Mindfulness,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",MIN-0955
956,2025-07-22T08:53:28.265343,Mindfulness,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",MIN-0956
957,2025-07-22T08:53:28.265343,Mindfulness,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,MIN-0957
958,2025-07-22T08:53:28.265343,Mindfulness,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,MIN-0958
959,2025-07-22T08:53:28.265343,Mindfulness,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",MIN-0959
960,2025-07-22T08:53:28.265343,Mindfulness,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,MIN-0960
961,2025-07-22T08:53:28.265343,Mindfulness,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",MIN-0961
962,2025-07-22T08:53:28.265343,Mindfulness,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",MIN-0962
963,2025-07-22T08:53:28.265343,Mindfulness,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,MIN-0963
964,2025-07-22T08:53:28.265343,Mindfulness,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",MIN-0964
965,2025-07-22T08:53:28.265343,Mindfulness,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",MIN-0965
966,2025-07-22T08:53:28.265343,Mindfulness,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",MIN-0966
967,2025-07-22T08:53:28.265343,Mindfulness,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,MIN-0967
968,2025-07-22T08:53:28.265343,Mindfulness,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,MIN-0968
969,2025-07-22T08:53:28.265343,Mindfulness,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",MIN-0969
970,2025-07-22T08:53:28.265343,Mindfulness,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,MIN-0970
971,2025-07-22T08:53:28.265343,Mindfulness,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",MIN-0971
972,2025-07-22T08:53:28.265343,Mindfulness,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",MIN-0972
973,2025-07-22T08:53:28.265343,Mindfulness,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,MIN-0973
974,2025-07-22T08:53:28.265343,Mindfulness,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",MIN-0974
975,2025-07-22T08:53:28.265343,Mindfulness,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",MIN-0975
976,2025-07-22T08:53:28.265343,Mindfulness,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",MIN-0976
977,2025-07-22T08:53:28.265343,Mindfulness,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,MIN-0977
978,2025-07-22T08:53:28.265343,Mindfulness,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,MIN-0978
979,2025-07-22T08:53:28.265343,Mindfulness,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",MIN-0979
980,2025-07-22T08:53:28.265343,Mindfulness,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,MIN-0980
981,2025-07-22T08:53:28.265343,Mindfulness,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",MIN-0981
982,2025-07-22T08:53:28.265343,Mindfulness,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",MIN-0982
983,2025-07-22T08:53:28.265343,Mindfulness,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,MIN-0983
984,2025-07-22T08:53:28.265343,Mindfulness,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",MIN-0984
985,2025-07-22T08:53:28.265343,Mindfulness,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",MIN-0985
986,2025-07-22T08:53:28.265343,Mindfulness,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",MIN-0986
987,2025-07-22T08:53:28.265343,Mindfulness,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,MIN-0987
988,2025-07-22T08:53:28.265343,Mindfulness,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,MIN-0988
989,2025-07-22T08:53:28.265343,Mindfulness,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",MIN-0989
990,2025-07-22T08:53:28.265343,Mindfulness,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,MIN-0990
991,2025-07-22T08:53:28.265343,Mindfulness,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",MIN-0991
992,2025-07-22T08:53:28.265343,Mindfulness,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",MIN-0992
993,2025-07-22T08:53:28.265343,Mindfulness,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,MIN-0993
994,2025-07-22T08:53:28.265343,Mindfulness,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",MIN-0994
995,2025-07-22T08:53:28.265343,Mindfulness,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",MIN-0995
996,2025-07-22T08:53:28.265343,Mindfulness,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",MIN-0996
997,2025-07-22T08:53:28.265343,Mindfulness,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,MIN-0997
998,2025-07-22T08:53:28.265343,Mindfulness,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,MIN-0998
999,2025-07-22T08:53:28.265343,Mindfulness,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",MIN-0999
1000,2025-07-22T08:53:28.265343,Mindfulness,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,MIN-1000
1001,2025-07-22T08:53:28.265343,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0001
1002,2025-07-22T08:53:28.265343,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0002
1003,2025-07-22T08:53:28.265343,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0003
1004,2025-07-22T08:53:28.265343,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0004
1005,2025-07-22T08:53:28.265343,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0005
1006,2025-07-22T08:53:28.265343,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0006
1007,2025-07-22T08:53:28.265343,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0007
1008,2025-07-22T08:53:28.265343,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0008
1009,2025-07-22T08:53:28.265343,Self-Control,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",SEL-0009
1010,2025-07-22T08:53:28.265343,Self-Control,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,SEL-0010
1011,2025-07-22T08:53:28.265343,Self-Control,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",SEL-0011
1012,2025-07-22T08:53:28.265343,Self-Control,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",SEL-0012
1013,2025-07-22T08:53:28.265343,Self-Control,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,SEL-0013
1014,2025-07-22T08:53:28.265343,Self-Control,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",SEL-0014
1015,2025-07-22T08:53:28.265343,Self-Control,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",SEL-0015
1016,2025-07-22T08:53:28.265343,Self-Control,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",SEL-0016
1017,2025-07-22T08:53:28.265343,Self-Control,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,SEL-0017
1018,2025-07-22T08:53:28.265343,Self-Control,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,SEL-0018
